text,HATE,NOT,OFFN,PRFN,Race,Religion,Gender,Other,None
wisconsin voter my brother died of an opioid overdose how can you fix that paul nehlen it okay to be white wisconsin voter ok but i am about to lose my job the factory is moving overseas can you stop that paul nehlen did you know jews control the porn industry,1,0,0,1,0,1,0,0,0
next white supremacist will be using vastle doctrine to justify attacking immigrants and others they think are invading their home country,0,1,0,1,0,0,0,0,1
viola liuzzo that dumbass yankee freedom rider bitch who was killed while driving a nigger agitatir around deserved to die,1,0,0,1,1,0,0,0,0
the globalist eu jew whores are sneering at trump his halt of the sand nigger immivasion because he exposing them to be the weaklings cultural marxist cowards they are,1,0,0,1,1,1,0,0,0
must thought i was pussy why you playin wit these bitches,0,0,1,1,0,0,1,0,0
no they do not if what you consider to be races you refer to negroes caucasians and asians mongoloids i assure you that i attend churches of christ with all three represented,1,0,0,1,1,0,0,0,0
i don t even know what you are talking about no violence,0,1,0,0,0,0,0,0,1
first mental breakdown of the year i fucking hate school,0,1,0,1,0,0,0,0,1
did their glorious captain provide them white dresses or where they supposed to provide those along with the magical table settings,0,1,0,1,0,0,0,0,1
why do not white people go to college as much it def helps,0,0,1,0,1,0,0,0,0
if they want to truly boycott the nigger felon league not cutting the cord makes their protestations futile per month goes to espn and you do not get a choice whether it included in your package or not,1,0,0,1,1,0,0,0,0
hey andy welcome to gab while was screwing with our feed or putting us in time out andrew torba was creating this a based platform like social media was meant to be lots of bird channel refugees about sure you will run into many more glad ur aboard,0,1,0,1,0,0,0,1,0
how many muslims you will kill we believe in real after life justicefornewzealandmuslims,0,0,1,1,0,1,0,0,0
i hate ryan murphy as much as ryan murphy hates dykes,0,1,0,1,0,0,1,0,0
shapiro is born and raised in cali his business is in la hes just your typical upper class privileged white man that lives far away from the immigrant community he probably grew up in a jewish bubble in the burbs just like many brooklyn jews,0,0,1,1,0,1,0,0,0
it is now up to the family of the girl to punish the moslem shit skin,0,0,1,1,0,1,0,0,0
you jews would not even need to drug that bitch up you would not even need to rape her lmwao,0,0,1,1,0,0,0,0,0
fuck allah that want to beef shit nigga let us make a mill,1,0,0,1,0,1,0,0,0
actually they were white people and no one cares,0,1,0,0,1,0,0,0,0
with a bull dyke as a roomie,0,0,1,1,0,0,1,0,0
earth is the ghetto of the galaxy why would any aliens want to come here,0,1,0,0,0,0,0,0,1
i never try and break up an argument between gay guys you never know when it may come to blows,0,1,0,1,0,0,1,0,0
mucho gusto maeve lindo nombre soy phoenix walsh un placer bonita,0,1,0,1,0,0,0,0,0
we will see there best i can figure is if we cut those dick mutilators adrift then dune coons would not fuck w us no more esp cuz they ain t gawt no navy,1,0,0,1,0,0,0,0,0
do not forget the muzrat cop that works for him and belongs to cair,0,1,0,0,0,0,0,0,1
cantwell is actually talking to federal agents and nehlen has a spic wife so what you are saying does not make sense the only reason i think you could be saying these things is if you are a subverter yourself,1,0,0,1,1,0,0,0,0
for years genderist gay men have watched the lesbian community be pressured into denying female homosexuality and centering males and they did not give a shit but now that it finally their turn to deny their sexuality they suddenly have a problem okay,0,1,0,1,0,0,0,0,1
i really fucking hate you,0,0,1,1,0,0,0,0,1
europe is being stolen blind by the muzrat hordes,1,0,0,1,0,1,0,0,0
wait so what did white people think about arabs before like were we just regular sand monkeys before being terrorist sand monkeys or,0,1,0,0,0,0,0,0,1
building an army via hostile legislation to freedoms constitution will come back bite the liberal lilly white asses because guess where they d be headed when loosed,0,0,1,1,0,0,0,0,0
trump said he loves the educated he loves the uneducated he loves men he loves women he loves legal immigrants he loves americans people with severe tds omg trump said he prefers dumb white uneducated men,0,1,0,1,0,0,0,0,1
note no nigger was harmed during the making of this film,1,0,0,1,1,0,0,0,0
look you were useful in that you gave me the opportunity to express my own views and a backdrop against which to set it but i am done and you are boring so goodbye oh and jews did not put blacks in south africa reality did that long before we got there,0,1,0,1,1,1,0,0,0
yes he did you have forgotten the part and parcel comment that filthy muzrat made already if that does not minimize the danger those useless filthy ragheads pose nothing does,0,0,1,1,0,1,0,0,0
breaking911 verified account h24 hours ago more flashback video michigan democrat rep john conyers allegedly reading playboy magazine on a packed airplane in allegations of sexual harassment have surfaced tonight,0,1,0,1,0,0,0,1,1
i am the biggest faggot cunt,0,1,0,1,0,0,0,0,1
what a baby for example whatever go kill yourself said,0,1,0,1,0,0,0,0,1
in a gesture of cooperation the mex government extradited el chapo to the yous trump should boot international mega kike soros to russia,1,0,0,1,0,1,0,0,0
final score at university city in the you division the scottsdale argonauts defeat the phoenix grizzlies,0,1,0,1,0,0,0,0,1
anti queer and anti choice sentiments are simmering under canadians noses we need to be strategic and organized in blocking these efforts they are well funded and enjoy police protection,0,1,0,1,0,0,0,0,1
one of my old hoes hit my phone and he really think he slick sir it been months i am tryna link tho,0,1,0,1,0,0,1,0,0
to cold to be sleeping alone ghetto,0,1,0,0,0,0,0,0,1
the same people that give women are hard time for abortion are the same people that hate homosexuals,0,1,0,1,0,0,0,0,1
get the muslin kids to say jesus is the one and only son of god then you will see muslim outrage,0,0,1,0,0,1,0,0,0
fake news has no idea why pussy hat wearing bernie bro boomer anti trump protester with live in indonesian moslem vagina shoots redneck trump voters but fake news is is sure a black saved lives i looked and only saw he told people to run stampeding injuries kill as well,1,0,0,1,0,0,0,0,0
rewatching queer as folk for the th time,0,1,0,1,0,0,0,0,1
hey i do know you can i get and i ll pay you back when i get a job my currency is grammar nazi memes,0,0,1,1,0,0,0,0,1
i have no clue look what you wrote chimps have shared genome w humans but your too lazy to even google no one historically outside africa has nigger genome profile only now bc travel let the garbage spill out no niggers as had neander denisova et al genes only non niggers,1,0,0,1,1,0,0,0,0
what do you think would happen if a southern white interviewer went in to a black ghetto area in the us north of the mason dixon he would be treated like a black in israel jews are racist tribal and violent just like blacks,1,0,0,0,1,1,0,0,0
this faggots came back like go home get a life,0,0,1,1,0,0,1,0,0
yes go be a nigger somewhere else,1,0,0,1,1,0,0,0,0
smu hated me so much that they started actually winning games and ended up ranked as soon as i left well fuck you too,0,1,0,1,0,0,0,0,1
throwing kitchenware is a bitch move it what physically weak women do to indicate their displeasure without actually attacking their man,0,0,1,1,0,0,1,0,0
more than percent of children in the united states will be obese by age if current trends in weight gain and poor eating habits continue it takes a retarded nigger to write something this fucked up,1,0,0,1,1,0,0,0,0
continued our dm are open and thank you for putting up with us a fan community should be welcoming and free of harassment stealing etc but sadly sometimes that is not always the case,0,1,0,1,0,0,0,0,1
my academia nerd self is here for speaking about using research to inform gun violence policy,0,1,0,0,0,0,0,0,1
we close in minutes but old white lady,0,1,0,0,0,0,0,0,1
y are you focusing on that when nazis exist,0,1,0,1,0,0,0,0,1
wisconsin what do you mean wisconsin is toast large scale black violence and invaders are common there they blew up a gas station,0,1,0,0,1,0,0,0,0
while they purging free speech on social media honestly i think they created free speech web to see how many people come here and what they say against them go to go now need to work to support oppressed niggers fs habits,0,0,1,1,1,0,0,0,0
the only problem i see right now with this is the robot is white so even if you do grant it rights some ghetto niggas are going to come along and kidnap it because it white and mostly like supported donald j trump for president,0,0,1,1,1,0,0,0,0
i am a lesbian not queer and quite frankly his disco tits video was repulsive if he thinks being an overweight gay bloke brings out the woman in him then i am offended it pathetic attention seeking,0,1,0,1,0,0,0,0,1
rofl hawaii explodes california falls into the pacific hillary goes to jail the nigger swings and john mccain dies from a brain tumor that would be some breaking news lol,1,0,0,1,1,0,0,0,0
the disturbing reason trump evangelical base is thrilled to see violence in gaza hotpagenews com r,0,1,0,1,0,0,0,0,1
so the muslim ban was definitely not racist then how about shithole countries how about his attacks specifically on minority congressmen and women despite over hundred he could have chosen from that support an impeachment inquiry,0,1,0,1,0,0,0,0,1
